1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,0.68135,-0.591,-1.031,2.4431,-0.10602,-0.84188,0.73882,-0.18348,1.071,1.082,1.3479,0.33082,0.84236,-0.026215,0.25686,0.93096,1.0379,1.0968,1.0296,-0.15757,1.2795,0.53722,0.78545,-0.42896,-0.89608,-0.15867,-0.067604,-1.5067,0.20842,0.77846,0.12741,0.34098,-0.071134,-0.55393,0.035472,2.067,0.42278,0.51565,-1.2929,0.27862,-1.616,0.66638,1.4794,0.22068,2.2771,-0.6016,-1.4262,-0.20284,0.21924,-0.42645,-1.8197,-1.265,-0.091597,0.72815,-2.6869,0.058406,1.664,1.3854,-0.88752,0.71952,0.11066,-0.083301,-0.5227,0.11692,0
-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1.1704,-0.96696,0.035188,0.44682,-0.83652,2.0794,1.1721,0.92053,-1.8491,1.0535,-0.47029,-0.87419,0.052289,1.3036,1.1762,0.14899,1.2163,-0.1972,-0.050803,-0.3661,-0.8229,-0.39715,0.29389,0.85125,-1.6527,2.4542,-1.3762,-1.6473,-0.15013,-0.29427,-1.0095,0.65464,1.4024,-2.4553,0.4248,0.58968,-1.7792,0.48306,-1.5927,0.092175,1.2966,0.5695,-1.3413,0.82872,0.13762,0.69754,0.38662,0.43441,0.48565,-0.63391,0.30003,-0.26753,-0.0070309,-1.8987,-0.73409,0.4418,0.82542,-0.46324,0.61898,-0.52956,0.51333,-0.52837,-0.22827,0.62444,0
-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1.6188,2.01,1.371,-0.62833,-0.2569,0.45313,1.7409,0.90757,-1.0787,-1.2893,-1.6114,-1.1539,0.2977,1.3981,-0.55442,0.17993,0.67148,0.43886,0.82685,-0.19697,-0.12715,-1.248,-0.027987,-0.86059,1.126,0.52293,-1.796,-0.4504,0.59167,-0.94217,-0.24131,0.37297,0.019636,-0.37504,-1.0078,0.84338,0.11654,-0.74031,-1.2026,0.16302,-0.36388,1.1201,-0.28295,-0.18897,0.18476,-0.19399,-1.1039,-0.25597,-1.4013,0.99086,0.93794,-1.336,0.22651,-1.395,-0.6474,-2.0461,-2.0752,-1.2209,0.24009,-1.4028,1.6093,0.59359,-1.3315,0.56458,0
1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,-1.4906,-0.62154,0.67423,-0.1719,-0.071861,-0.3983,0.74141,-0.22965,1.3075,0.40512,-0.4345,-1.0711,-1.9601,-0.35823,-0.25139,-0.83351,0.80318,0.63877,2.0145,-0.96029,-1.3684,1.1803,-0.59368,-0.40451,0.60631,-0.76439,-1.0096,0.49045,0.97378,0.17644,-1.1274,-0.23187,0.50342,-0.383,-1.037,0.75635,0.35092,-0.67421,-0.58092,0.35549,-1.8866,1.2255,-0.6916,-0.16252,0.88409,-0.45474,-2.5418,-2.6279,-0.21411,-0.25579,-0.22407,0.0060517,-1.193,0.10337,0.31364,0.95661,-1.8848,2.3757,0.9432,0.15644,0.28382,-0.74835,0.20653,1.2358,0
-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,0.87812,-1.4442,0.96214,-0.63553,-1.7632,0.69253,0.15201,-1.3884,-0.41581,0.69095,-2.4261,-0.4291,-0.90854,-0.76613,-0.13228,0.37344,0.20687,-0.89228,-0.052978,-0.49563,-0.13171,0.21147,-1.4514,0.090569,-0.29601,-1.9715,0.5518,-1.2952,0.63276,0.058257,0.1356,0.0087751,1.8307,0.023878,-0.3998,-1.4968,-0.25228,-0.22274,-1.2788,0.93281,0.87835,0.93159,0.68799,1.741,-1.8908,-2.1173,-0.081461,0.47891,0.14457,-1.7805,0.19984,-0.050419,-0.7672,0.22725,-1.5412,-0.20033,1.5638,0.86455,-0.50378,0.34433,-1.1376,0.59677,-0.86879,1.4612,0
1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-0.56987,-0.83179,0.22298,-1.7142,0.29557,1.3617,-0.059592,0.66475,2.5846,1.6038,0.56954,-0.25758,-0.89702,0.68658,-1.2938,1.937,0.14554,-1.4326,-1.459,1.4154,0.5621,-0.59099,1.3354,-0.57474,-1.9293,-0.14115,1.512,1.1182,-0.43132,0.28446,-0.92313,0.0097387,1.0716,-1.1237,0.68,-0.7743,-0.95531,0.23414,0.51527,-0.60033,0.51336,1.2803,1.7587,-0.96467,-0.096603,0.12518,-0.50813,0.12219,-0.56999,-0.41941,-0.47306,-0.73951,0.73396,0.36673,-1.0542,0.83076,0.66891,-1.5652,0.52002,1.5969,-0.28564,-0.7792,0.49613,1.4699,0
1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,0.61933,1.6592,0.52621,-1.3291,-0.57156,0.24198,-0.045125,0.65928,-1.2832,-1.654,1.4567,0.2779,1.6996,1.1545,-1.2894,-0.074712,-0.078584,0.73838,0.2994,-0.52356,-0.62113,0.60321,-0.30232,0.73524,-1.8779,0.024804,-0.034209,-0.38355,-2.527,0.56973,0.75105,0.26597,1.2438,-0.55448,-0.15314,-0.72953,-1.2456,-0.7063,0.2369,-0.4286,0.4849,1.1849,-0.26208,-1.3541,2.186,0.61754,-1.4602,-0.071613,0.34462,-0.76445,0.41669,-0.62269,0.044925,0.26904,2.4748,1.359,-0.49588,-1.3884,0.046052,0.35792,-1.3484,-1.1634,1.2782,0.55331,0
-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1.1574,-1.2038,-0.48302,-0.94778,-2.8767,0.3547,3.2167,0.37252,1.2865,-1.6594,1.5825,-0.34481,0.21429,-0.49748,0.78927,1.3935,0.1149,-0.45556,1.0968,-2.2637,-0.32515,-0.31829,-0.15121,-0.25747,0.073403,-0.95895,-1.8346,-1.0553,0.21579,-0.76193,-1.603,1.1662,0.16668,0.0126,-0.12314,-0.11232,-0.019185,-1.7,-0.37807,-0.58754,1.044,-0.1183,-0.13602,-0.22127,0.32845,0.21496,0.067215,1.5711,0.49051,-0.62156,0.30436,-0.37113,0.80662,-0.93407,0.64554,0.37606,0.7766,0.49256,-1.2922,0.060488,-0.73907,0.27327,0.28287,0.99429,0
1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,-0.67886,0.13371,1,0.1926,0.6083,0.2789,0.033649,-0.23706,0.30094,-0.65733,-0.46261,1.2638,-0.78478,-1.2447,0.8257,-1.6034,1.1935,-1.1633,-3.2286,1.2305,1.4357,1.8445,-0.63612,0.87914,-0.22882,-1.2094,0.73544,-1.3897,-1.2361,-0.38395,-0.28339,0.86248,0.69294,-0.091083,0.27083,0.52972,1.3116,-0.42702,1.2071,0.094892,2.3153,-0.68336,-0.1105,-0.85045,0.73893,0.20789,-0.75781,1.835,1.6448,-1.8332,0.72748,-0.81502,-0.076817,0.87306,-0.1772,-1.0587,0.062298,-0.15936,-0.21993,0.17348,0.60765,-0.27359,0.97778,-0.60971,0
-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,-0.68545,0.78839,0.024942,0.035469,-1.9222,1.225,0.52579,-0.28697,-0.73771,-0.62301,0.8874,0.11356,-0.49705,0.32386,-1.6585,-0.63114,1.4721,0.016359,0.41246,0.59132,-1.4334,1.2186,-0.54131,-0.82319,-0.85498,-1.3079,-0.68258,-0.20166,0.29421,0.16105,-1.4511,1.7876,-0.83775,2.315,-2.4818,0.10667,0.17316,-1.0486,0.33829,0.29709,-0.64917,-0.095765,-1.3187,2.7639,0.33798,-0.45819,-1.3889,0.24568,1.1529,1.2589,0.54339,-0.72046,0.2482,0.67249,-0.35607,1.0097,-0.60278,-0.54574,-0.056641,-1.5368,-0.65404,-0.53903,1.3082,0.1974,0
1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,0.32686,1.3152,-2.5802,0.0021533,0.08114,1.0899,-1.7295,1.7842,-1.1228,0.67471,1.2423,-0.8394,1.2768,0.62006,-0.15309,-0.19119,-0.36173,0.96602,-0.035679,0.41646,-0.86444,-0.16357,0.42675,0.073127,-1.2713,0.87424,-0.28204,-1.7728,1.2798,-0.70276,0.35303,-0.82189,0.65259,-0.9061,1.2994,0.55144,1.7183,-0.65801,0.94912,0.12132,-1.3094,0.43947,0.2207,0.38019,0.54967,0.92926,0.78266,-1.1558,-0.2367,-0.5211,-0.54887,-0.8692,-0.99097,-0.12323,-1.1721,-2.5445,0.14682,-2.2697,-0.55725,0.25474,-0.19559,0.69414,1.4184,0.58069,0
-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1.3104,0.37211,-1.2411,0.55851,-0.71248,0.23698,0.48288,-0.64066,-1.225,1.2079,1.2908,1.5063,0.3658,-0.80076,0.97289,0.5504,-0.21185,-1.9449,0.99264,1.1868,-0.96363,-0.91462,-0.1268,-1.0825,-0.042545,0.7476,0.20965,-0.3855,2.6311,1.1769,-0.25921,0.22093,1.4509,1.276,1.3548,0.98427,-0.95704,-1.0624,0.36954,1.4724,-0.86928,-0.98177,0.97426,0.59039,0.11946,0.23052,-0.3428,0.63659,-0.62081,0.81601,0.17926,-0.42229,0.57846,0.30954,-0.25936,-0.47708,0.73328,1.1604,1.0759,-1.3716,-2.7018,0.84723,0.34748,-1.4736,0
1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0.53623,1.1396,-0.95028,-0.30484,1.7309,-0.5283,-0.014396,-2.2491,0.063145,-0.040561,-2.0653,0.064811,-0.73147,-0.74117,-0.78536,-1.4302,1.3647,0.22005,-0.63745,1.3288,-0.51797,0.23388,-1.7065,-1.0946,0.8673,0.58859,0.50089,-0.03759,0.1566,0.13464,-0.82116,0.41975,-2.2874,0.18208,0.79195,-0.051492,0.39238,1.9844,0.026066,0.68298,0.065929,0.40586,-0.72439,-1.2203,0.77452,0.009298,0.55693,0.71857,-0.66694,0.29148,0.71326,-0.61802,0.13989,-1.3171,-1.372,-2.4337,-1.5784,0.2972,-1.2375,-0.48076,0.043874,-1.5356,-0.48875,-1.513,0
1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,1.233,2.461,-0.98719,-1.1724,-0.76932,0.0091363,-0.90336,1.1047,-1.4487,-1.6561,0.39682,-2.5756,-0.27069,-0.53222,-0.48317,0.49168,0.65894,-0.73584,-0.27488,1.1447,-0.57532,-0.29798,0.10982,-0.4246,1.5864,0.43344,-0.89453,-0.83729,0.32997,0.81922,0.76701,-0.97177,-1.3294,1.0796,-0.99099,0.20549,1.3274,0.15343,-1.1465,-0.29561,1.2186,-0.5172,0.29802,-0.84166,0.43376,-0.33236,0.47186,0.42576,-0.90273,-0.65124,-2.5107,0.15153,-0.99297,1.1131,1.8027,-1.0521,0.35149,-0.94718,-0.28627,-0.26424,0.59442,-1.1078,0.80096,-1.2592,0
-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1.6058,-1.9183,0.12489,0.57336,0.621,0.26301,1.653,1.9801,-0.010356,0.88519,-0.27622,0.21729,0.42589,-1.0794,-0.97712,-1.2018,0.44634,-0.45887,-0.14023,0.35403,-0.86136,0.6164,0.22559,-0.5126,0.12072,-0.6671,-0.88507,0.60608,-0.11708,-0.79906,-1.4938,0.28437,1.8086,-0.42186,-1.4773,0.96095,-1.869,-0.42177,1.6234,-0.27749,0.36358,-0.12963,-1.3633,0.4838,-0.34311,-0.29132,-2.2881,-0.013077,-0.049954,0.25105,-0.0059663,-1.3292,0.27815,-1.004,1.0644,1.4319,-1.5423,0.70312,2.2154,-0.98071,-0.11036,1.7137,0.33075,0.80126,0
1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,1,0.79527,-1.2367,-0.20118,-2.357,1.1109,-0.59727,-0.30832,0.46761,1.9224,-1.0511,1.6113,0.034807,-0.2703,0.62902,1.0014,-0.25599,0.44994,-0.50732,0.40529,-0.861,-0.4956,-1.2637,0.81536,-0.89724,-0.5266,0.71284,0.28084,0.38326,-0.35914,0.30872,0.2808,-0.12579,-1.392,1.4226,1.3344,-0.40789,-1.614,-0.48701,-0.58972,1.027,2.4845,0.49868,1.5556,0.2222,1.1642,0.67315,0.56375,0.74341,-0.76872,1.5491,1.1335,0.09257,1.1779,-0.65595,1.0945,-1.0097,1.8741,0.67273,0.0024178,-0.43754,-1.9717,0.16615,0.57477,-0.87784,0
1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,0.6451,0.24009,0.58445,-1.1471,0.085763,-0.65272,-0.1745,0.57525,-1.4484,-0.61369,3.0314,0.38178,-0.31873,-1.0044,-1.1744,0.40163,0.057909,0.55426,-0.47318,0.032605,-1.0656,1.8671,-0.54881,2.0555,-1.487,0.31629,-1.5316,1.7409,0.12036,1.3701,0.78521,-0.19079,0.26202,0.76986,0.15695,-0.33934,-0.73623,0.68352,1.249,-0.068934,-0.40006,0.25785,-1.436,-1.3128,-1.2661,-2.0292,-0.61727,0.24106,0.58044,-0.53497,-1.3938,0.68485,-0.28377,-1.9221,0.48205,0.23801,-0.77349,-0.30626,-0.43905,-0.24315,1.1939,1.8281,0.012713,-0.69288,0
